centrality_value,avg_similarity,std_similarity
0.33503148547538353,,
0.3351369297112654,,
0.3352248506225701,,
0.3353832245677461,0.0,0.0
0.33541843910203506,,
0.33547127477109817,0.75,0.0
0.33552412708830814,0.5555555555555558,0.3928371006591932
0.33554174822832644,0.8749999999999998,0.0
0.33555937121930485,0.9090909090909087,3.3306690738754696e-16
0.3355769960615349,0.7999999999999998,0.0
0.3356651480516741,,
0.33573570299608846,1.0,0.0
0.33575334636689075,,
0.33577099159215706,,
0.3358415910437113,0.8571428571428571,1.1102230246251565e-16
0.3358592455456849,0.8749999999999997,1.1102230246251565e-16
0.33594754590469894,,
0.33598287905004015,,
0.3360005484099692,0.75,0.0
0.3360358927058099,,
0.33624811473162275,,
0.33631891498739613,,
0.3363366197102319,,
0.3365137695151988,,
0.33654922187186914,0.41666666666666674,0.41666666666666674
0.3365846816992711,0.25,0.3535533905932738
0.33663788545316214,0.7999999999999998,0.0
0.336691106029488,,
0.3367088499612945,,
0.33674434343622855,0.8888888888888888,0.0
0.33715305688736485,,
0.3371886440793521,,
0.33734887945591446,,
0.3374201440726466,,
0.3376519621612707,0.275,0.4200694387042854
0.3376698075162816,0.8888888888888888,0.0
0.33768765475769363,,
0.33772335490091787,,
0.3377412078033284,,
0.33775906259333704,,
0.33790196890287516,0.75,0.0
0.3379198406947461,,
0.3380092280190225,0.9230769230769231,1.1102230246251565e-16
0.33815234614245604,0.6666666666666666,1.1102230246251565e-16
0.33818814461229957,0.7999999999999998,0.0
0.33822395066254973,,
0.3383314143198244,0.30303030303030304,0.4285495643554833
0.33836725071579093,0.8999999999999998,0.0
0.3383851717607947,0.888888888888889,1.1102230246251565e-16
0.3384030947042142,,
0.33849273790810935,0.888888888888889,1.1102230246251565e-16
0.3385106722483609,0.9411764705882353,0.0
0.338618318211552,,
0.33863626586185214,,
0.33865421541479723,,
0.3386721668706898,0.6666666666666666,1.1102230246251565e-16
0.33874399172978975,0.5005975241178127,0.3380609940975635
0.3388338156563197,0.8888888888888888,0.0
0.3388517861583433,0.0,0.0
0.3388697585666471,0.857142857142857,0.0
0.33895964921298555,0.8749999999999998,0.0
0.3389776330653419,0.5040378660821454,0.286415753451743
0.3390136064955728,,
0.33903159607405486,,
0.3390495875618533,,
0.3392115969214528,0.9545454545454545,1.1102230246251565e-16
0.33930166903959447,,
0.33944588396639913,,
0.3394999961749064,,
0.33953608056627327,,
0.3395721726290494,0.8571428571428571,1.1102230246251565e-16
0.339644379778617,,
0.3396804948703049,0.9444444444444446,0.0
0.33975274809973754,,
0.3397708162101449,0.5454545454545454,0.4453617714151233
0.3397888862423849,0.4999999999999999,0.0
0.33982503207358994,,
0.3398431078731683,0.7999999999999998,0.0
0.33987926524181106,,
0.33995160306563604,,
0.3400058766439021,,
0.3400239716878959,0.0,0.0
0.3400601675545861,,
0.34015069094476724,0.9411764705882352,1.1102230246251565e-16
0.3401688014064298,0.0,0.0
0.34020502811584474,,
0.3402231443642134,0.9166666666666669,0.0
0.3402593826498143,0.5454545454545454,0.4453617714151233
0.3403681438397296,1.0,0.0
0.3404044130223008,0.8999999999999998,0.0
0.34044068993528875,,
0.3404588312914614,,
0.3404769745811651,,
0.34049511980470926,0.2916666666666666,0.41247895569215265
0.3405132669624028,0.9090909090909091,0.0
0.34053141605455517,0.8999999999999998,0.0
0.34054956708147566,0.5647382920110192,0.270197241547972
0.34058587494085846,,
0.34062219054302734,0.31111111111111106,0.4399775527382962
0.3406948449856324,0.0,0.0
0.34071301343939653,0.6708203932499369,0.0
0.34073118383102574,,
0.3407493561608301,0.857142857142857,0.0
0.3407675304291196,,
0.34080388478239526,0.0,0.0
0.3408220648680019,,
0.340840246893335,0.9629629629629629,0.0
0.34089480461079735,0.75,0.0
0.34091299439814116,0.2571428571428571,0.3927922024247862
0.34094937979697765,0.9090909090909091,0.0
0.34098577296341803,,
0.34102217389995004,0.0,0.0
0.34104037728277803,0.23380428842099887,0.3831124575701628
0.341076789879114,0.9230769230769232,0.0
0.34109499909324453,0.0,0.0
0.3412042952211249,,
0.34124074283050604,0.9090909090909091,0.0
0.3413136614143685,,
0.34135013239384326,,
0.3413866111683443,0.9473684210526314,0.0
0.3414230977403711,,
0.3414778422242418,,
0.3415143483010244,0.28571428571428564,0.40406101782088427
0.34155086218408875,0.6857142857142858,0.43368379339452057
0.34156912205375906,0.0,0.0
0.34160564765094176,0.0,0.0
0.3416421810606686,0.0,0.0
0.3416787222854465,,
0.3417701095547001,0.9499999999999998,0.0
0.3417883928751706,,
0.34180667815191335,,
0.3418249653852423,,
0.3418432545754716,0.3999999999999999,0.3999999999999999
0.34187983882788764,0.0,0.0
0.34189813389070284,,
0.3419164309116753,0.8571428571428571,1.1102230246251565e-16
0.3419347298911193,0.2916666666666666,0.41247895569215265
0.3419530308293494,0.8749999999999998,0.0
0.3420079453999017,0.2727272727272727,0.41659779045053086
0.34206287761085574,0.9166666666666669,0.0
0.3420811922693989,,
0.3421727949879801,,
0.3421911214190758,,
0.3422094498133671,,
0.34222778017116956,0.0,0.0
0.3422644467785699,,
0.3422827830287991,,
0.34233780356939203,0.0,0.0
0.3423744937578674,0.9666666666666667,0.0
0.34239284180147717,,
0.3424111918117565,0.625,0.4419417382415922
0.3424295437890215,0.9285714285714286,0.0
0.3424478977335887,0.5727272727272728,0.46762985998587947
0.3424662536457742,0.31884057971014496,0.4509086720609869
0.3425029713742663,0.7999999999999998,0.0
0.34253969697703,,
0.34255806273205536,0.0,0.0
0.3425764304565986,0.9090909090909091,0.0
0.34259480015097665,,
0.34261317181550643,,
0.34263154545050484,0.857142857142857,0.0
0.34268667818148274,,
0.3427234431936254,0.9333333333333332,0.0
0.3427418286580958,,
0.3427602160952556,0.0,0.0
0.34277860550542216,0.9333333333333332,0.0
0.34281539024604624,0.4705882352941176,0.47058823529411764
0.34287058216247523,,
0.34288898341735435,0.9499999999999998,0.0
0.3429073866474648,0.0,0.0
0.3429626081923648,,
0.3430178475258007,,
0.34303626459143965,0.0,0.0
0.34307310465636925,,
0.3430915276562971,0.8484848484848485,0.0428549564355483
0.3431099526349586,0.4400584795321637,0.4704995464327901
0.3431836723433187,0.857142857142857,0.0
0.3432205440781931,,
0.3432574237369346,,
0.34329431132209787,,
0.34331275808788625,,
0.34333120683623863,0.0,0.0
0.3433681102819135,0.0,0.0
0.3434050216616804,0.7272727272727273,0.0
0.3434419409780983,0.9230769230769232,0.0
0.3434604036133515,0.5510204081632654,0.3071411621080084
0.3434788682337275,0.6151515151515151,0.2994485289454655
0.3434973348395465,,
0.34351580343112875,0.4705882352941176,0.33275613232308116
0.3435342740087947,0.5599999999999999,0.4572380853195266
0.3435527465728646,0.9583333333333335,0.0
0.34357122112365907,0.3166666666666666,0.44783429475148
0.3435896976614985,,
0.3436081761867034,0.8333333333333336,1.1102230246251565e-16
0.3436266566995947,0.28695652173913044,0.43833332734360214
0.3436451392004929,0.9583333333333335,0.0
0.3436636236897189,,
0.34368211016759354,,
0.3437005986344378,0.9629629629629629,0.0
0.34373758153631917,0.0,0.0
0.3437745723979319,,
0.3437930708144406,,
0.34381157122184597,0.0,0.0
0.34384857801063257,,
0.34388559276686387,0.1933333333333333,0.38695391629150533
0.3439041031335754,0.0,0.0
0.34395964619195496,,
0.34399668486596474,0.27777777777777785,0.39283710065919314
0.3440152071944628,,
0.34403373151771927,,
0.34407078614979614,,
0.34408931645926133,0.8409420763443123,0.31338252829674934
0.3441449193652337,,
0.34416345766082546,0.0,0.0
0.34418199795375554,,
0.3442376308198041,,
0.34425617910531625,0.0,0.0
0.34427472938978143,,
0.34431183595686377,0.3277777777777777,0.46354777877784775
0.34433039224012746,,
0.3443675108077165,,
0.3444046373788779,0.49743589743589756,0.38029021064570157
0.3444232036666072,0.0,0.0
0.3444417719562005,,
0.34446034224798167,,
0.3444974888394028,,
0.34453464344346224,,
0.3445718060627529,,
0.3445903903789204,0.23999999999999994,0.36660605559646714
0.3446089766998686,0.3692307692307693,0.45221349097535596
0.34464615535740445,,
0.3446647476946412,0.0,0.0
0.3446833420379566,,
0.34470193838767543,,
0.34475773947850014,0.9285714285714284,2.220446049250313e-16
0.3447763438570808,0.2535714285714285,0.40098730195173327
0.34479495024368934,0.9444444444444446,0.0
0.344813558638651,0.75,0.0
0.3448321690422908,,
0.3449438736645915,,
0.345018383627582,,
0.3450556506813331,,
0.34518614879332027,0.8749999999999997,1.1102230246251565e-16
0.3452047994389218,0.9166666666666669,0.0
0.3452421067770217,0.5454545454545454,0.4453617714151233
0.3452607634701737,,
0.34527942217982943,,
0.34541008963699865,0.9499999999999998,0.0
0.3454287644904609,,
0.3454848011688511,0.9499999999999998,0.0
0.3455034841020746,0.0,0.0
0.3455408560311284,,
0.3455969290861451,0.31884057971014496,0.4509086720609869
0.34561562414884583,0.6666666666666666,1.1102230246251565e-16
0.3456343212342745,,
0.34565302034275935,,
0.34567172147462877,0.0,0.0
0.34569042463021127,,
0.34570912980983515,0.9411764705882353,0.0
0.3457652574962422,,
0.3457839707753187,,
0.3458775675625576,0.857142857142857,0.0
0.3459150204664626,0.6,0.46751623348438776
0.3459524814823242,0.9473684210526314,0.0
0.3460086882218015,0.0,0.0
0.34602742786046164,0.9166666666666669,0.0
0.3461024067180696,,
0.34612115650986314,0.9565217391304349,0.0
0.34615866218863106,,
0.3462524619561871,0.0,0.0
0.3462712280101655,,
0.34628999609840455,,
0.34630876622123496,0.15476190476190477,0.3460581393749675
0.34632753837898766,,
0.34636508880058353,,
0.3464026473658406,0.0,0.0
0.3464777889379373,0.9375,0.0
0.34651537195007936,,
0.34653416651383434,0.0,0.0
0.3465905624398158,0.3068627450980392,0.4341322154241151
0.34660936516115465,0.28240740740740744,0.40330956805133683
0.3466281699227194,,
0.34664697672484207,,
0.3466657855678548,0.9333333333333332,0.0
0.34685398632006315,,
0.34689165099443825,,
0.34692932384967223,,
0.34698584847746505,,
0.3470423915271898,,
0.3470800971325274,0.0,0.0
0.3471178109320637,,
0.3471555329284701,0.6,0.48989794855663565
0.3471932631244193,,
0.34721213129805795,,
0.3472687481256422,0.0,0.0
0.3473065029362668,,
0.34732538342025354,,
0.34734426595713624,,
0.34736315054724975,,
0.3473820371909289,,
0.3474198166403243,,
0.34745760430800327,0.0,0.0
0.3474765012245371,,
0.34749540019664765,0.17201910562204673,0.3519243969352282
0.3475143012246703,0.8749999999999998,0.0
0.34753320430894064,0.8749999999999998,0.0
0.34758992590259313,,
0.34760883721521024,0.9473684210526315,1.1102230246251565e-16
0.3476277505857535,,
0.34766558350196247,0.9333333333333332,0.0
0.3476845030483002,,
0.34770342465390824,,
0.3477412740442804,,
0.3477980635827743,,
0.34781699755106776,,
0.34783593358098674,,
0.3478548716728679,,
0.34793064466675183,0.28571428571428564,0.40406101782088427
0.3479685435442277,0.13363062095621217,0.0
0.3480064506789893,,
0.34804436607373557,,
0.34808228973116667,,
0.34812022165398376,0.9333333333333332,0.0
0.3481961103065869,,
0.3482340670417814,0.0,0.0
0.3482910176632994,0.0,0.0
0.3483479869154116,0.0,0.0
0.3483669808078279,0.1889822365046136,0.0
0.348385976771665,0.0,0.0
0.34842397491495686,,
0.3484809876740244,,
0.34849999607350485,,
0.34851900654677964,0.9090909090909091,0.0
0.34859506918461175,,
0.34861409003195093,,
0.34870922541292243,0.0,0.0
0.34876633156916664,0.0,0.0
0.34878537111123287,0.24313149071968074,0.3340591041117481
0.348842502212152,,
0.34886155007183384,,
0.34888060001177107,,
0.34891870613377557,0.22360679774997896,0.31622776601683794
0.3489377623165245,0.8999999999999998,0.0
0.34895682058089267,,
0.34897588092722115,,
0.348994943355851,0.30769230769230776,0.435142634576337
0.3490140078671236,,
0.34903307446138016,0.09774114721284104,0.2697388143899643
0.3490712139002111,,
0.3490902867454685,,
0.3491284386893751,0.41616161616161623,0.44492169050585006
0.3491475177887078,,
0.3491665989734159,0.16666666666666666,0.372677996249965
0.34918568224384133,0.75,0.0
0.349204767600326,0.7999999999999998,0.0
0.3492429445728416,,
0.3492620361895569,,
0.3492811298937002,,
0.3493002256856139,0.8749999999999998,0.0
0.34931932356564044,0.7142857142857141,0.1428571428571428
0.3494339547153557,0.0,0.0
0.3494530672217669,,
0.3494721818190331,,
0.3494912985074976,0.2666666666666666,0.3771236166328253
0.3495104172875035,0.0,0.0
0.3495486611235127,0.5000000000000002,0.40824829046386313
0.3495869133298076,,
0.34964430733954815,,
0.3496634428642494,,
0.349682580483584,,
0.3497208620075299,,
0.3497400059128292,,
0.34975915191413826,,
0.3497783000118014,,
0.3497974502061628,0.29814239699997197,0.0
0.349816602497567,0.0,0.0
0.3498549133728816,,
0.3498740719574812,0.0,0.0
0.34989323264050187,0.8888888888888888,0.0
0.34991239542228836,0.5714285714285713,0.4040610178208843
0.3499315603031857,0.10690355937288488,0.18322562319012056
0.34998906754399145,0.0,0.0
0.3500082408247816,,
0.3500274162064079,0.0,0.0
0.35006577327355015,,
0.35012332463916945,0.4138888888888889,0.3051638903933426
0.35014251263306645,,
0.35016170273021835,0.06741998624632421,0.15075567228888181
0.35018089493097093,0.6632653061224489,0.4194858120631524
0.35020008923567003,0.8999999999999998,0.0
0.35021928564466176,0.36571428571428566,0.4498465346781108
0.35025768477690716,0.5476190476190477,0.4896896143143603
0.3502768875008533,0.33333333333333326,0.2357022603955158
0.3502960923304767,0.17592510433332934,0.2864720417094489
0.3503152992661237,0.9090909090909091,0.0
0.35037293271267145,0.9523809523809522,1.1102230246251565e-16
0.3503921480758782,,
0.35041136554684166,0.31578947368421045,0.44659375653887207
0.3504498068134257,0.1583333333333333,0.35404409643746665
0.3504690306097402,0.9230769230769232,0.0
0.35050748453014946,0.6666666666666667,0.0
0.35054594688991353,,
0.3506036562594284,,
0.35062289693862164,,
0.35064213972973846,,
0.35066138463312646,,
0.35068063164913355,,
0.3506998807781076,,
0.3507768984306338,0.0,0.0
0.35079615812966364,0.30769230769230776,0.435142634576337
0.35083468387323946,0.24999999999999994,0.0
0.3508732180798267,,
0.35089248835762105,0.5999999999999999,0.4242640687119284
0.3509117607522142,0.0,0.0
0.35093103526395497,0.1333333333333333,0.2981423969999719
0.3509503118931922,,
0.3509695906402749,,
0.3509888715055521,0.43290043290043284,0.454029804402663
0.3510274395920864,,
0.351046726814042,,
0.35106601615558897,0.0,0.0
0.3510853076170768,0.4583333333333334,0.4583333333333335
0.351123896901273,0.4499999999999999,0.4499999999999999
0.3511624946694275,,
0.3512011009243384,0.0,0.0
0.3512204072352022,,
0.351259026225497,0.8571428571428569,1.1102230246251565e-16
0.3512976537095488,0.8999999999999998,0.0
0.35131697063760936,0.44217687074829926,0.4637590144970058
0.35133628969016023,,
0.3513556108675519,0.4767312946227962,0.0
0.35139425959826004,0.25000000000000006,0.38188130791298674
0.35143291683253924,0.06804138174397718,0.09622504486493763
0.3514522486393951,0.0,0.0
0.3514909186342941,0.0,0.0
0.35152959713978343,0.4143518518518518,0.46326726110596245
0.3515876308615212,0.3405026123034995,0.0
0.3516069796937738,0.41666666666666674,0.41666666666666674
0.3516456837478983,0.9285714285714285,1.1102230246251565e-16
0.35168439632386,0.0,0.0
0.3517037558084093,0.7999999999999998,0.0
0.351742481172405,0.0,0.0
0.3517618470525554,,
0.35180058521092256,0.0,0.0
0.35181995748984385,0.0,0.0
0.3518393319023935,0.0,0.0
0.35185870844892414,0.0,0.0
0.35189746794533844,0.0,0.0
0.3519168508959275,,
0.35199440405573046,0.0,0.0
0.3520525913607871,,
0.35207199140439543,0.0,0.0
0.3520913935862209,0.0,0.0
0.3521107979066169,,
0.35213020436593717,,
0.3521496129645353,,
0.3522661095007754,,
0.35230495880979124,0.0,0.0
0.3523438166886651,0.0,0.0
0.352363248842685,0.5399999999999998,0.44090815370097197
0.352460441772801,,
0.3524798867933115,,
0.35253823473020823,0.30303030303030304,0.4285495643554833
0.35255768833547974,0.0,0.0
0.3525771440878298,0.17658730158730163,0.3641291983160147
0.35259660198761394,0.0,0.0
0.3526160620351876,,
0.3526355242309065,0.75,0.375
0.35265498857512634,,
0.3526744550682029,0.5833333333333333,0.41247895569215265
0.3527133945023498,0.8999999999999998,0.0
0.35275234253619503,,
0.3527912991725877,,
0.35288872841842384,0.4957908118985981,0.26814138839474616
0.3529082207255614,0.9565217391304349,0.0
0.35300571457072566,0.0,0.0
0.35304472719321234,,
0.3530642367382606,0.0,0.0
0.3530837484396554,0.9411764705882353,0.0
0.3531032622977542,0.0,0.0
0.3531618168158512,0.5277777777777778,0.27498597046143525
0.353181339304343,,
0.35320086395132755,0.8999999999999998,0.0
0.353220390757163,,
0.35323991972220736,0.5925925925925927,0.4190262407031392
0.35325945084681876,0.8571428571428571,1.1102230246251565e-16
0.3532789841313555,0.9090909090909091,0.0
0.3533375969481011,0.3148148148148149,0.44521538074708555
0.353357138875923,0.02418254167033372,0.05407380704358751
0.35341577763112975,,
0.35349399291886485,,
0.35353311354667794,,
0.3535722428342869,,
0.35365052740039654,0.9333333333333332,0.0
0.3536701039587913,0.75,0.0
0.3537484318706364,0.0,0.0
0.3538072005767839,0.8823529411764706,0.0
0.35382679448499554,0.5647058823529412,0.46108042217095113
0.3538659888128255,,
0.3538855892331652,0.0,0.0
0.35392479658849785,,
0.35394440352421275,,
0.3539640126324412,0.3546607455015378,0.36793541537341523
0.35404247079771495,,
0.3540817129248262,0.857142857142857,0.0
0.35414059242922036,0.0,0.0
0.3541994915187695,0.0,0.0
0.3542780541208586,,
0.35429770021713325,0.0,0.0
0.3543173484924337,,
0.35443528392408546,,
0.35445494746272205,0.48387096774193555,0.48387096774193555
0.354474613183287,0.36960227272727264,0.4529632441405763
0.35455329789209566,0.0,0.0
0.35461233435175465,,
0.3546320175408284,0.075,0.22500000000000003
0.3546517029151021,0.75,0.0
0.3546910802207053,0.0,0.0
0.3547895617511974,0.0,0.0
0.3548289696776388,0.0,0.0
0.35484867692394134,,
0.35486838635945145,0.0,0.0
0.3548880979845339,,
0.35492752780487546,,
0.3549669663878862,0.6666666666666667,0.0
0.35498668896630536,0.8888888888888888,0.0
0.3550064137364874,,
0.35502614069879773,,
0.35506560120126507,0.0,0.0
0.35510507047663203,,
0.35520378206568987,,
0.3552827908588981,,
0.35530254854941407,0.857142857142857,0.0
0.3553618348081408,,
0.35538160129133184,0.0,0.0
0.3554013699736087,,
0.3554211408553385,,
0.3554606892186249,0.0,0.0
0.35550024638412886,0.9333333333333332,0.0
0.35552002826863077,0.0,0.0
0.35555959864297204,,
0.3555991778268806,,
0.3556189707233421,,
0.35563876582329884,,
0.3556585631271189,,
0.35567836263517033,0.308922558922559,0.4370016600209012
0.3556981643478212,0.0,0.0
0.35573777438839443,0.0,0.0
0.35579720599295894,,
0.355856657458815,,
0.35587647902944153,0.0,0.0
0.3559161287959202,0.2916666666666666,0.41247895569215265
0.3559557873984937,,
0.35599545484011613,,
0.35601529187649417,0.0,0.0
0.3560351311237428,,
0.3560946621344089,,
0.35611451022883694,0.8999999999999998,0.0
0.35613436053598463,0.0,0.0
0.35619392473744577,,
0.3562137838991728,0.9473684210526314,0.0
0.35625350886670926,,
0.35629324269549206,0.0,0.0
0.35633298538848657,,
0.3563528600599902,0.4856105696128325,0.43105609705383435
0.35641249737897823,,
0.3564721546624764,,
0.3565119372811542,,
0.35653183192051136,0.6,0.48989794855663565
0.3565517287803764,0.16666666666666663,0.23570226039551578
0.3565716278611209,0.0,0.0
0.3565915291631168,0.45,0.3674234614174767
0.3566114326867361,0.3420346920155168,0.40421382458822874
0.3566512464003329,,
0.35667115659105475,,
0.3567109836422067,0.9583333333333335,0.0
0.3567309005033816,,
0.35675081958878574,,
0.35679066443377244,,
0.3568105901941005,0.24405954549355774,0.3893026730580088
0.3568504483922902,,
0.35687038083089784,0.0,0.0
0.35689031549634476,,
0.35691025238900415,0.0,0.0
